Symbol	Close	High	Low	Avg3RSI2	Sma200	Sma5	Lbbrange	Lbbslope	Lbbnegslopedur	RSI1	RSI2	RSI3	Lowrsidays	LastUpdated	CD1	CD2	CD3	CD4	CD5	Avggain	Avgloss	Avgvolume	Last4
SAIL	77.05	78.45	75.8	39.89942585	-6.317326411	-2.650658363	14.58934617	0.8193768637	2	16.66903545	30.09603866	72.93320344	5	1/14/2015	1.533546326	2.1875	-1.845957989	0.7580543272	-1.735218509	0.2241774703	1.120696208	3508188.3	77.05/78.25/80.0/78.55/79.15
IOB	59	60.2	58.6	39.91470052	-8.443644068	-2.079285633	16.33782891	0.07394560769	1	19.22845892	30.53719889	69.97844373	4	1/14/2015	1.006711409	1.893004115	-1.503759398	0.8285004143	-2.201524132	0.1557688857	0.6543266414	2275504.895	59.0/59.6/60.75/59.85/60.35
LIQUIDBEES	999.99	1000.01	999.99	39.92083862	-0.00060500605	-0.000600006	22.61387213	0	0	31.07845443	66.6667394	22.01732204	4	1/14/2015	0.001	-0.00100001	0.001	0	-0.00100001	0.002910928729	0.006455459601	329479.2105	999.99/1000.0/999.99/1000.0/1000.0
SUNDRMFAST	190.3	194.95	189.75	39.96763338	33.2536784	-1.681555439	16.75672285	-0.7293356691	0	21.67913246	58.30688386	39.91688382	3	1/14/2015	1.780645161	-0.6493506494	0.7987632054	1.447435246	-4.290254237	0.5953064283	2.150681813	109625.5263	190.3/193.75/192.5/194.05/196.9
ANKITMETAL	4	4.15	3.95	39.99107907	-78.93125	-0.75	22.61387212	0.1020679147	1	16.88193819	51.5456495	51.5456495	8	1/13/2015	1.234567901	0	-1.25	1.234567901	1.219512195	0.006275947066	0.03089956557	40026.05	4.0/4.05/4.05/4.0/4.05
MORARJEE	42.45	43.75	42.15	40.01255987	3.83451119	-0.2120141343	38.81966011	0.1039224864	1	28.09149496	57.2966026	34.64958206	4	1/14/2015	0.701754386	-0.4700352526	0.3512880562	-1.065088757	1.053864169	0.0826677602	0.2116126272	4845.315789	42.45/42.75/42.55/42.7/42.25
BPCL	651.7	675.95	648.9	40.0553395	6.595979745	-2.95219684	7.73539095	-1.11130388	0	10.02364689	36.43762451	73.70474709	3	1/14/2015	2.665969681	1.01271437	0.4342386104	-0.2582644628	-5.062407939	1.234099666	11.07778321	1197969.105	651.7/669.55/676.4/679.35/677.6
UTTAMSTL	63.1	64.65	63.05	40.28014632	-16.12242472	-0.9033280507	9.81528732	-0.1612239962	0	15.52245992	60.72715214	44.59082691	5	1/14/2015	1.174628034	-0.2354788069	-0.07855459544	0.6245120999	-1.666666667	0.07819720187	0.4255709012	44408.57895	63.1/63.85/63.7/63.65/64.05
ITC	347.8	359.7	346.1	40.30581118	-1.695155262	-2.648073606	8.66953746	1.595505434	1	12.64483725	64.79807933	43.47451697	3	1/14/2015	3.415717856	-0.628755065	-0.2661810031	1.517660044	-2.503182011	0.9662047797	6.674896175	5966938.579	347.8/360.1/357.85/356.9/362.4
ABB	1262.5	1302	1254	40.57087857	17.0360396	-0.655049505	29.64012445	-0.2304564211	0	26.80261834	55.29775216	39.61226522	7	1/14/2015	0.6922048297	-0.3393843725	-0.154144105	1.781832298	-2.368462883	2.288583042	6.2500717	82970.36842	1262.5/1271.3/1267.0/1265.05/1288.0
SUPREMEIND	581.4	589.15	577.15	40.72764287	2.822583419	-2.169677502	18.26975769	0.9027961739	2	15.58187492	23.29306751	83.30798618	4	1/14/2015	0.6748099428	1.926782274	-1.203899958	0.1439214358	-0.01693480102	0.9295910825	5.03625762	36076.45	581.4/585.35/596.85/589.75/590.6
ASHOKA	147.55	155.75	141.5	40.80552482	12.96458828	-3.666553711	5.413635836	2.7382839	2	5.49050153	46.42580223	70.50027071	4	1/14/2015	4.250486697	0.3878474467	-0.3567953292	0.097213221	-1.949124546	0.2039317064	3.510332015	233209.2105	147.55/154.1/154.7/154.15/154.3
MAHABANK	43.1	44	42.9	40.89257474	-1.120649652	-1.554524362	7.037156506	-1.521027977	0	12.31041333	45.77692081	64.59039007	12	1/14/2015	1.598173516	0.3412969283	0.3401360544	-0.4555808656	-3.294117647	0.05893548522	0.4198094897	242030.0526	43.1/43.8/43.95/44.1/43.9
ADANIENT	491.35	498.7	486	40.93725667	6.311336115	-4.165475244	17.5281338	0.1730143439	3	17.86864605	25.19569471	79.74742926	8	1/14/2015	1.077108919	3.469050627	-1.559261818	0.9965803615	-3.940286382	1.64366268	7.554922794	1331676.211	491.35/496.7/514.55/506.65/511.75
HCC	28.65	29.3	28.55	40.93889731	-12.58900524	-1.151109061	23.2996627	0.1250730451	2	23.62898333	40.76647621	58.42123238	5	1/14/2015	1.03626943	0.8561643836	-1.742160279	2.04778157	-2.090592334	0.0843125415	0.2725057792	3027674.526	28.65/28.95/29.2/28.7/29.3
PRAENG	8.4	8.65	8	40.99082561	-4.148809524	0	76.51650429	-0.02106684949	0	81.5779424	20.69726722	20.69726722	4	1/14/2015	-3.703703704	0	2.994011976	-0.6024096386	-1.840490798	0.1593942679	0.03599466102	34905.68421	8.4/8.1/8.1/8.35/8.3
IBIPL	3.75	4	3.7	41.0318737	-16.78666667	-6.332489451	8.339744083	4.821412436	1	9.781918959	32.90066582	80.41303633	6	11/19/2014	5.063291139	2.469135802	-1.25	-1.265822785	2.469135802	0.01392080845	0.128390823	1611095.4	3.75/3.95/4.05/4.0/3.95
ESSAROIL	103.65	104	102.45	41.24168073	2.383260974	0	64.00788814	-0.01667793458	0	68.71522017	53.98428471	1.025537305	9	1/14/2015	-0.5334626576	-1.227295042	1.641718976	0.2888781897	-0.04816955684	0.5902846458	0.2687457762	321654.0526	103.65/103.1/101.85/103.55/103.85
EXIDEIND	185.4	187.9	183.35	41.27851126	17.21858145	-1.516416551	31.960875	-0.6571642915	0	29.3784208	24.06693153	70.39018144	3	1/14/2015	-0.1079913607	1.854795972	0.4221635884	-2.101293103	-1.061802341	0.4199940032	1.009606335	2662016.947	185.4/185.2/188.7/189.5/185.6
DAAWAT	114.85	117.7	113.25	41.35806354	-0.007836308228	-3.260301719	37.91104213	0.1718492486	1	29.21451691	48.40700162	46.4526721	4	1/14/2015	0.3902862099	-0.04338394794	-0.8311461067	2.05655527	-0.4735256134	0.1657899524	0.4017017262	12661.68421	114.85/115.3/115.25/114.3/116.7
NAHARSPING	93.85	96	93.6	41.3732682	-21.66329249	-1.57698455	10.96060209	0.2580184155	2	16.01563128	41.89466052	66.2095128	6	1/14/2015	1.727748691	0.7792207792	-1.262493425	0.9895833333	-2.019128587	0.2138989755	1.121664836	45124.26316	93.85/95.5/96.25/95.05/96.0
WINSOME	1.4	1.5	1.35	41.57284576	-56.625	-18.25396825	45.43564535	-0.3564932159	0	41.57284576	41.57284576	41.57284576	11	1/14/2015	0	0	-3.703703704	10	0	0.007522967459	0.01057290094	44645.36842	1.4/1.4/1.4/1.35/1.5
BRANDHOUSE	1.7	1.75	1.6	41.67745328	-35.64705882	0	50	0	0	43.53207465	76.01976699	5.480518205	8	1/14/2015	2.857142857	-6.060606061	2.941176471	0	0	0.02546578361	0.03303311361	31138.36842	1.7/1.75/1.65/1.7/1.7
NAKODA	2.2	2.2	2.2	41.71677473	-178.3295455	0	67.95462116	-4.206554276	0	72.54980962	47.77492593	4.825588625	10	1/14/2015	-4.761904762	-5	4.761904762	6.666666667	6.25	0.07646694186	0.02893228973	120292.9474	2.2/2.1/2.0/2.1/2.25
KCPSUGIND	22.7	23.75	22.45	41.72916141	5.757709251	-1.894273128	8.076205292	1.406722085	1	9.359500607	63.14258526	52.68539836	5	1/14/2015	2.78372591	-0.2145922747	-0.6479481641	0	1.906779661	0.03571187807	0.3458456384	98900.31579	22.7/23.35/23.3/23.15/23.15
IFCI	35.9	36.55	35.6	41.73100956	2.45821727	-1.337047354	10.70323264	-0.1389915361	0	14.13489834	35.52562235	75.53250799	4	1/14/2015	1.373626374	0.9523809524	-0.8230452675	-0.1373626374	-1.534170153	0.05868794578	0.356510978	6203639.526	35.9/36.4/36.75/36.45/36.4
CLUTCHAUTO	22.1	22.5	21.9	41.78593157	7.872171946	-1.853594771	17.1327567	0.5464176613	1	20.9468535	42.30950756	62.10143364	5	1/14/2015	1.777777778	1.098901099	-2.01793722	2.192982456	-2.471910112	0.0829719991	0.3131352209	35646.3	22.1/22.5/22.75/22.3/22.8
PNB	203.05	208.2	201.25	41.78976224	-321.5046787	-1.699088894	10.04545904	0.3868853126	1	12.41120732	41.04541176	71.91266763	8	1/14/2015	2.073788281	0.7657334291	-1.137463698	-0.02420721375	-1.324503311	0.382500481	2.69939535	3751811.579	203.05/207.35/208.95/206.6/206.55
UFLEX	153.6	157	152.6	41.90021885	14.87760417	-0.91796875	12.80188326	-1.273490562	0	17.97979323	34.30098016	73.41988316	4	1/14/2015	0.7431340872	0.864830237	-0.3213367609	-0.3870967742	-2.175346078	0.2172737845	0.9911593812	125842.7368	153.6/154.75/156.1/155.6/155.0
LTFH	66.35	67.25	66.05	42.06496562	-5.110022607	-1.144313575	14.14314172	-0.4352496228	0	16.87096143	30.61569055	78.70824489	5	1/14/2015	0.7479431563	1.109467456	-0.5952380952	-0.2237136465	-1.514004542	0.09394803816	0.4629143467	2557166.105	66.35/66.85/67.6/67.2/67.05
HOVS	146.3	150	145.8	42.44262193	21.28229665	-0.2597402597	42.01581999	0.1076898036	1	42.9035449	62.19618643	22.22813446	5	1/14/2015	0.4761904762	-1.100412655	0.5131713992	1.615617637	-1.12321307	0.4840979942	0.6442423222	39800.31579	146.3/147.0/145.4/146.15/148.55
BBTC	454.75	477.5	452	42.44565663	50.55904343	-4.426199153	11.87283075	1.498899089	1	16.77666357	42.85150743	67.70879889	6	1/14/2015	3.090037294	1.438773367	-0.8045733644	2.507998761	-4.802595998	1.998885831	9.915794482	378778.7368	454.75/469.25/476.1/472.3/484.45
KWALITY	40.1	41.2	39.8	42.4779847	-7.989401496	-0.6483790524	8.259515561	-2.19706006	0	24.00080427	59.48604186	43.94710797	7	1/14/2015	0.987654321	-0.3717472119	0.2472187886	-0.1237623762	-2.798982188	0.08046798866	0.254804062	312621.9474	40.1/40.5/40.35/40.45/40.4
SREINFRA	46.15	47.2	45.7	42.54556723	5.526543879	-3.844656623	27.60616872	0.0706717605	2	32.2331424	22.6632692	72.74029009	4	1/14/2015	-0.4352557127	4.070981211	-1.914893617	1.364113326	-3.138528139	0.2604847321	0.5476422848	911150.4737	46.15/45.95/47.9/47.0/47.65
SONATSOFTW	126.45	128.35	125	42.56970584	25.49070779	-5.039935305	47.45277652	0.1331427348	4	57.11962655	28.110241	42.47924995	3	1/14/2015	-0.9984025559	0.988533017	-1.119552179	3.918555513	-1.878669276	0.8846956142	0.6641513717	116687.7895	126.45/125.2/126.45/125.05/130.15
AMTEKAUTO	173.8	176.45	173	42.6250185	-18.35486191	-1.185270426	8.806590418	-1.324669476	0	17.58363929	42.55018569	67.74123052	4	1/14/2015	1.193860148	0.6214689266	-0.6253553155	0.4527447651	-2.942033207	0.3146596492	1.474842762	2155802.368	173.8/175.9/177.0/175.9/176.7
KEI	53	54.3	52.7	42.73900756	39.45754717	-2.150943396	21.59570327	-3.837177974	0	22.65053025	46.05714383	59.50934861	2	1/14/2015	1.486988848	0.6463527239	-0.2777777778	3.139013453	-9.52848723	0.1782776011	0.6088015495	327395.6316	53.0/53.8/54.15/54.0/55.75
PSB	60.5	61.8	59.85	42.75555785	1.721900826	-1.008088767	20.99790533	0.3485657257	1	21.73123585	43.54119026	62.99424745	6	1/14/2015	1.062959935	0.6498781478	-1.483924155	1.622060016	-1.398026316	0.1409981211	0.5078288581	152568.5263	60.5/61.15/61.55/60.65/61.65
AHLUCONT	217	223.45	216	42.78616346	38.26290323	-1.362846031	17.65228188	-1.494705258	0	24.25865034	36.04764309	68.05219695	2	1/14/2015	0.7092198582	1.354096141	-1.072080292	1.105346267	-3.744441844	0.5748684981	1.794877923	93538.36842	217.0/218.55/221.55/219.2/221.65
ATULAUTO	645.95	667	642.2	42.83400315	24.16398328	-1.062001703	12.73213878	0.2763772002	1	18.65798288	45.68901352	64.15501304	4	1/14/2015	1.155317521	0.4569687738	-0.8680955673	0.9737542792	-1.443123939	1.1905039	5.19016387	303925.4737	645.95/653.5/656.5/650.85/657.25
ARCHIES	27.1	28	26.75	43.05009902	13.43726937	-1.180811808	36.81686774	-1.891493852	0	25.97725399	34.56895907	68.60408401	5	1/14/2015	0.7326007326	2.150537634	0.8880994671	-5.628517824	-1.138519924	0.104520188	0.297832532	351241.7368	27.1/27.3/27.9/28.15/26.65
TRITURBINE	111.3	114.35	110	43.14630307	17.8638814	-1.006289308	36.05350421	-4.412622732	0	41.65061137	46.40103006	41.38726779	3	1/14/2015	0.1793721973	-0.2697841727	0.8470798038	3.277274687	-9.853150166	0.4068338812	0.5699438126	126050.9474	111.3/111.5/111.2/112.15/115.95
GLOBUSSPR	65.65	67.45	65.3	43.2935106	-16.46534653	-1.462300076	15.51133157	-1.029759565	0	24.4102606	64.37378654	41.09648466	5	1/14/2015	2.1609538	-1.054216867	1.556708673	-1.504890895	-2.309468822	0.2850727331	0.8827670444	39320.94737	65.65/67.1/66.4/67.45/66.45
VIDEOIND	171.15	175.75	168	43.42541419	0.6824423021	-2.033304119	42.55050567	-4.58523396	0	33.98640941	38.56433255	57.7255006	4	1/14/2015	0.8113590264	3.845082196	5.997904662	-19.98742929	-0.2520478891	2.004105809	3.892680123	831448.5263	171.15/172.55/179.45/190.9/159.1
CUB	94.7	97.35	94	43.42545368	18.86694826	-2.460718933	10.81565271	1.712930424	3	11.68464137	29.86210756	88.72961211	6	1/14/2015	1.763485477	1.48185999	-1.241593378	0.2065049045	0.1546391753	0.1631629028	1.233224865	718135.6316	94.7/96.4/97.85/96.65/96.85
AEGISCHEM	434.3	444	428	43.58961251	29.63757771	0	50.69756154	-1.363662252	0	58.52798108	19.9717301	52.26912634	5	1/14/2015	-1.924430885	2.494279176	1.008041681	-2.222994095	-2.007794969	4.980764749	3.529292589	31578.73684	434.3/426.1/437.0/441.45/431.85
TATACOMM	423.95	435.3	418.4	43.62044637	12.59777096	-0.04953414318	47.52869336	-0.01982653532	0	48.19933954	63.74271947	18.91928009	4	1/14/2015	0.3291407077	-1.141362501	1.105232216	0.1057082452	-0.4838900035	1.383643644	1.487025658	409854.2105	423.95/425.35/420.55/425.25/425.7
DENABANK	59.2	60.75	59.05	43.62337512	-12	-1.959459459	7.322934853	1.276225812	1	9.703395187	53.21163558	67.95509459	5	1/14/2015	2.551440329	0.2463054187	-0.9113504557	0.4125412541	-1.084236864	0.09197303339	0.855870805	963892.2105	59.2/60.75/60.9/60.35/60.6
GODREJPROP	251.3	253.6	250.3	43.7338024	6.062276164	-0.3342618384	27.77746672	0.1744860308	1	23.41230123	48.25433706	59.53476891	4	1/14/2015	0.5540166205	0.1974723539	-0.8764940239	0.5940594059	-0.09910802775	0.318340074	1.0413728	122868.0526	251.3/252.7/253.2/251.0/252.5
TITAN	371.6	376.95	369	43.85355456	7.470263724	-0.9034692623	29.42510914	0.2618891335	2	25.10115516	29.17710992	77.2823986	3	1/14/2015	0.1612036539	1.220806794	-1.045856798	0	0.4538174052	0.5390485467	1.608456392	579120.1053	371.6/372.2/376.8/372.9/372.9
SUNFLAG	26.85	27.5	26.75	43.92581395	0.6908752328	-0.8188130395	26.26777737	-0.1349578771	0	28.59341282	34.32856717	68.85546186	5	1/14/2015	0.1858736059	0.9208103131	-0.9293680297	0.9208103131	-1.305970149	0.04278746628	0.1068535246	23625.47368	26.85/26.9/27.15/26.9/27.15
GUJNREDVR	2.65	3	2.6	44.11655933	-76.40566038	-6.41509434	14.70567106	5.119825156	1	17.61084797	72.22626013	42.51256989	6	1/13/2015	10.16949153	-3.50877193	1.724137931	-5.454545455	5.172413793	0.03493425125	0.1634335463	43079.5	2.65/2.95/2.85/2.9/2.75
ADANIPORTS	331.25	333.9	322.65	44.1614725	21.92007547	0	59.09610896	-1.447661781	0	70.20453557	18.69723758	43.58264434	6	1/14/2015	-2.554179567	1.659308875	0.8153404801	1.01629054	-4.188726254	4.571151945	1.940039829	2932355.842	331.25/323.0/328.45/331.15/334.55
HINDPETRO	573.2	592.5	571	44.39736136	21.49354501	-2.353454292	12.39301006	-0.796688132	0	18.56475507	63.45464278	51.17268621	2	1/14/2015	2.533582724	-0.5299145299	0.6959769139	1.49653039	-5.17938797	1.95506131	8.575976143	1528677.526	573.2/588.1/585.0/589.1/598.05
CCL	172.15	175.4	171.5	44.52293774	43.63113564	-0.7609642753	20.3252096	-1.116685217	0	23.15950305	57.90356585	52.50574434	4	1/14/2015	0.9493670886	-0.1440507058	0.8568980291	-1.331403763	-1.557907113	0.3184255392	1.056498346	358064.6842	172.15/173.8/173.55/175.05/172.75
PFC	280.1	281.8	275	44.79802676	5.485362371	0	52.46642872	-0.2908971195	0	55.26156678	17.21235958	61.92015392	4	1/14/2015	-1.743552488	2.875286647	-0.9796936231	-0.4293381038	-0.6844380403	2.885720922	2.336210141	2587852.053	280.1/275.3/283.45/280.7/279.5
JAYNECOIND	12.05	12.7	11	44.8090132	-9.313278008	-3.119256808	30.73313411	-2.138326898	0	24.15355718	41.0272374	69.24624503	10	1/12/2015	2.429149798	2.755905512	-4.958677686	0	9.36329588	0.08809166503	0.2766234136	105634	12.05/12.35/12.7/12.1/12.1
HDFCBANK	963.9	974.65	959.7	44.94633325	12.26550991	-0.3174603175	34.87829238	-1.712254168	0	43.28231409	38.84833229	52.70835337	4	1/14/2015	-0.05709243785	0.3826068973	0.8814636396	-1.119344976	-2.100529101	1.641563039	2.151124745	1664530.895	963.9/963.35/967.05/975.65/964.85
LIBERTSHOE	265.5	272.7	262.65	44.9814969	7.133521657	-1.404896422	21.97088661	-3.480180812	0	21.61494598	50.49201569	62.83752903	4	1/14/2015	1.575532901	0.4612546125	0.9321878998	-2.703210062	-4.002342835	0.8031241329	2.912472166	351942.2632	265.5/269.75/271.0/273.55/266.35
BANKINDIA	290.8	296.5	288.1	44.98256069	5.132995186	-1.358321871	17.26469376	-0.8661819035	0	22.23411217	39.4738377	73.23973222	4	1/14/2015	1.256366723	1.472064236	-1.85721588	0.8949679162	-2.776813606	0.9418256728	3.294123421	3176272.579	290.8/294.5/298.9/293.45/296.1
TAKE	54.55	60.3	54.05	44.9881778	27.93538038	-5.242896425	13.15974367	4.37968972	1	14.59852177	49.34683418	71.01917746	4	1/14/2015	6.672369547	1.682085786	-5.407801418	3.092783505	0.8517887564	0.404267726	2.364969684	340608.0526	54.55/58.45/59.45/56.4/58.2
IRB	232.05	235.45	229.6	45.11710163	5.809308339	-3.333472037	21.79521691	-1.783963318	0	22.82413172	31.22169431	81.30547886	4	1/14/2015	1.402166985	4.484577922	-3.507666457	0.1468120805	-4.860347482	1.400172125	4.734440757	2360798.579	232.05/235.35/246.4/238.05/238.4
NDTV	112.2	114.25	111.2	45.1656383	16.96769162	-0.5889319064	36.38988765	-0.6810854286	0	42.96016036	31.40036325	61.13639129	6	1/14/2015	-0.2233139795	1.060539107	-0.8916629514	0.8399646331	-1.754385965	0.3186746453	0.4231164528	131652.7895	112.2/111.95/113.15/112.15/113.1
M100	12.91	13.3	12.9	45.17435646	12.57126259	-1.239349342	12.1189021	-0.07492980698	0	14.79395686	37.68719313	83.04191939	3	1/13/2015	1.29969419	0.9090909091	-0.6864988558	-0.4597701149	-1.162790698	0.02070093095	0.1192273596	32982.35	12.91/13.08/13.2/13.11/13.05
FORTIS	104.9	107.2	104.5	45.18403171	-6.693279314	-1.18207817	15.77665927	0.533434769	1	16.6568872	48.01086234	70.88434559	6	1/14/2015	1.640881388	0.5594405594	-1.514434453	0.5647058824	-0.615530303	0.2231766706	1.116669532	287025.1053	104.9/106.65/107.25/105.65/106.25
ONGC	344.05	346	339	45.19306021	-12.10129342	-1.350160511	45.24493662	-0.9512114308	0	53.16769169	24.12160435	58.28988458	5	1/14/2015	-1.206059715	2.228932988	0.9401709402	-2.691632534	-1.109303357	2.847293046	2.508013824	3931583.474	344.05/339.95/347.7/351.0/341.8
SINTEX	94.5	96.85	94.05	45.22723669	14.98439153	-0.9947089947	21.16618679	-1.316882653	0	30.91105134	68.9349362	35.83572253	4	1/14/2015	1.613742842	-1.372031662	0.7853403141	0.9336099585	-3.488996243	0.4343085416	0.9707182134	4116061.632	94.5/96.05/94.75/95.5/96.4
SJVN	25.05	25.35	24.9	45.32050358	5.828343313	-0.4814467451	45.65627757	-1.000189685	0	61.52258427	26.08721245	48.351714	4	1/14/2015	-0.6024096386	0.5988023952	0.3976143141	0.1984126984	-2.024291498	0.09624505403	0.06019352079	614848	25.05/24.9/25.05/25.15/25.2
APLLTD	459.1	471	455.25	45.32474926	22.82928556	-0.7797865389	39.6682366	-1.042304785	0	27.69138697	43.56092381	64.721937	3	1/14/2015	0.8423326134	0.9519734731	1.25686523	-5.094905095	0.1108770374	1.482218227	3.870414448	104602.6842	459.1/463.0/467.45/473.4/450.45
ELECON	51.5	52.9	51.15	45.4561667	1.403883495	-1.358733627	28.49946137	-1.00314864	0	30.16302391	31.61140445	74.59407175	8	1/14/2015	0.09699321048	2.274881517	-1.833976834	0.575815739	-2.458210423	0.1645795982	0.3810540183	410140.3	51.5/51.55/52.75/51.8/52.1
SURYAROSNI	102.3	104.15	101.7	45.61973819	7.502932551	-2.232308242	23.34813581	0.1415715452	1	24.72377269	33.66459341	78.47084847	4	1/14/2015	0.9200968523	2.823529412	-2.805999032	0.9583133685	-1.804878049	0.4421853385	1.346317347	339629.7368	102.3/103.25/106.25/103.35/104.35
BRITANNIA	1946.05	1975	1933	45.69957331	36.17917063	0	51.44119164	-0.7656647952	0	68.27693944	36.29303366	32.52874683	6	1/14/2015	-0.6542877832	-0.07246376812	0.6836991724	1.213690839	1.330326945	8.601813113	3.996603253	174223.5	1946.05/1933.4/1932.0/1945.3/1969.2
INOXLEISUR	175.5	178.8	174.55	45.73110788	11.78603989	-1.489332718	33.01870884	-0.2071545021	0	40.49021625	30.8331202	65.86998717	5	1/14/2015	-0.2570694087	1.657303371	-1.251422071	1.70533967	-2.258433391	0.6525056072	0.9590086488	106093.9474	175.5/175.05/178.0/175.8/178.85
EVERESTIND	332.15	344	331.1	45.93902621	28.77103718	-1.893722716	13.04013529	-3.095465537	0	18.27648211	38.22315746	81.31743905	6	1/14/2015	1.541425819	1.474883178	0	-1.331754957	-4.807692308	0.9105881494	4.071706276	56388.63158	332.15/337.35/342.4/342.4/337.9
ORIENTBANK	314.5	324.1	313.6	45.96352153	9.599443561	-2.104928458	16.67648267	-0.04191181986	0	17.81421095	36.15942899	83.91692466	5	1/14/2015	2.070683481	2.237442922	-2.368339046	-0.1091873343	-1.972323843	1.167500099	5.386256913	1584099.85	314.5/321.15/328.5/320.9/320.55
PUNJLLOYD	36.1	37.1	36	46.27199758	-7.708448753	-1.631961681	18.76750129	0	1	21.10725755	36.19497662	81.51375856	6	1/14/2015	1.23119015	1.879194631	-2.054794521	0.5449591281	-1.662049861	0.1139302471	0.4258378719	1420509.316	36.1/36.55/37.25/36.5/36.7
DISHMAN	135.5	138.25	133.4	46.31482388	3.764391144	-1.483394834	14.40553934	-3.518163435	0	24.25498545	40.37060229	74.31888391	4	1/14/2015	1.167031364	1.579325197	-1.382823872	0.6148282098	-5.534351145	0.4860817334	1.51796702	707043.3684	135.5/137.1/139.3/137.4/138.25
SCHNEIDER	151.2	156.95	150.1	46.37838093	12.88343254	-1.765873016	7.779370963	-0.5623552961	0	15.51570336	48.8723301	74.74710934	4	1/14/2015	1.913720402	0.6125080593	-0.7797270955	0.7096774194	-3.058510638	0.3353083807	1.825782051	161033.8947	151.2/154.15/155.1/153.9/155.0
RIIL	455.45	472.65	453	46.5910278	-12.48012954	-2.443736963	11.83456112	1.100083499	1	14.66898968	48.32216893	76.78192478	5	1/14/2015	3.126661704	1.000210571	-2.260981912	0.7692307692	-1.518438178	1.548131554	9.005639278	303979.3158	455.45/470.15/474.9/464.4/468.0
BHARTISHIP	37.4	38.75	35.5	46.86501538	7.597593583	0	92.06879207	4.370590625	1	88.73054537	14.82266902	37.04183175	3	12/24/2014	-12.31231231	2.202643172	0.4385964912	1.724137931	-1.457725948	2.096333216	0.2662502747	107430.15	37.4/33.3/34.05/34.2/34.8
